track_name,size_bytes,price,rating_count_tot,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,currency_USD,cont_rating_12+,cont_rating_17+,cont_rating_4+,cont_rating_9+,prime_genre_Book,prime_genre_Business,prime_genre_Catalogs,prime_genre_Education,prime_genre_Entertainment,prime_genre_Finance,prime_genre_Food & Drink,prime_genre_Games,prime_genre_Health & Fitness,prime_genre_Lifestyle,prime_genre_Medical,prime_genre_Music,prime_genre_Navigation,prime_genre_News,prime_genre_Photo & Video,prime_genre_Productivity,prime_genre_Reference,prime_genre_Shopping,prime_genre_Social Networking,prime_genre_Sports,prime_genre_Travel,prime_genre_Utilities,prime_genre_Weather,user_rating
"Real Cake Maker 3D - Bake, Design & Decorate",0.347717806,-0.2959602425,-0.1681263704,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Brick Shot,-0.3389297801,-0.2959602425,-0.1676378193,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
机でGOLF,0.1356433673,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食べないと死ぬ2,-0.4030413301,-0.2959602425,-0.1702390237,-0.09680848864,-0.3560662923,-0.1811965817,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Bike Traffic Rider Virtual Reality Glasses,-0.2036392428,-0.2959602425,-0.1701333911,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Suica,-0.4853531706,-0.2959602425,-0.1701069829,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sky Pillar,-0.3137133687,-0.2959602425,-0.1698825135,0.7058766412,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chunky Tanks,-0.3144888197,-0.2959602425,-0.1696580441,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Grandpa's Toy Shop,-0.3318737464,0.2166755848,-0.1700805747,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Musical Video Maker & Editor Live Videoly Studio,-0.5068177677,-0.2959602425,-0.1661193497,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Miss Peregrine’s Emoji,-0.4510052538,-0.2959602425,-0.1695260032,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fairy Princess Fashion Design,-0.2414738381,-0.2959602425,-0.1698825135,0.1707532213,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Smashing The Battle,0.2609186131,0.5595758037,-0.1698429012,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flippy Bottle Extreme! - Marker Flip Tricky 2K16,-0.1546375832,-0.2959602425,0.390076262,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
无敌战舰-经典策略海战巅峰对决,-0.3788341453,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.6863081528,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape from the pit latrine.,-0.2532338943,-0.2959602425,-0.1702126156,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pursuit of Light2,0.4511549839,-0.2959602425,-0.1697372686,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pettson's Inventions 3,0.373170844,0.2166755848,-0.1702126156,0.1707532213,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Spectrum - Colorize Black and White Photos,-0.5024701106,0.5595758037,-0.1680075336,-0.09680848864,0.6510506681,0.5764707749,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
High Risers,-0.4551305389,-0.2959602425,-0.1638218391,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Water Bottle Flip Challenge 2,-0.4777155487,-0.2959602425,-0.1311021201,0.7058766412,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fitness Sync for Fitbit to Apple Health,-0.4900486403,0.2166755848,-0.1701597992,-6.518289528,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム,-0.444653398,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
疯狂百宝箱,-0.5038128952,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pineapple Pen,-0.2817032085,-0.2959602425,-0.08533676647,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Tiny Rails,0.2697165606,-0.2959602425,-0.1537075111,0.1707532213,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PulpMX 2.0,-0.4461073686,0.04522547531,-0.1696316359,-0.09680848864,-0.8596247725,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
謝罪会見,-0.4073091614,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ski Resort Parking Sim Ice Road Snow Plow Trucker,0.06433893937,-0.2959602425,-0.1680339418,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Vector 2 Premium,0.2114636568,0.04522547531,-0.1689318195,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
HowDidiDo,-0.4943449808,-0.2959602425,-0.1702390237,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DurantEmoji by Kevin Durant,-0.3549462639,-0.2959602425,-0.167598207,-0.09680848864,0.6510506681,0.5764707749,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Just Trap,-0.02094356265,-0.2959602425,-0.1692091052,0.1707532213,0.6510506681,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Where's My What? Free,0.5334953336,-0.2959602425,-0.1697768808,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mobile Legends: Bang bang,-0.03331371629,-0.2959602425,-0.01704524631,0.1707532213,0.6510506681,0.4501928821,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Emojil - original emoji stamp, decoration camera",-0.4209166155,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
■ Square it!,-0.3427101036,-0.2959602425,-0.1672549008,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hidden Expedition: The Fountain of Youth (Full),1.958286723,0.9024760226,-0.1693807583,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
青空発掘カンパニー,-0.04945564069,0.3881256942,-0.1702258196,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
犯人は僕です。～露天風呂編～,-0.3884018419,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,1.334138132,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Panda Toy Cars Free,0.4400449381,-0.2959602425,-0.1695656155,0.7058766412,0.6510506681,1.586693917,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Devil Lord: I shouldn't say that...half of world,-0.2856802457,-0.2959602425,-0.1702390237,-0.09680848864,0.1474921879,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Have A Pen,-0.4699097223,-0.2959602425,-0.1632804717,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Gems Story,-0.2578324326,-0.2959602425,-0.1679547173,0.1707532213,0.6510506681,1.334138132,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Little Briar Rose,0.2236256931,0.2166755848,-0.1701465951,0.1707532213,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
djay Pro for iPhone,-0.3338950506,0.5595758037,-0.1686149215,-0.09680848864,-1.866741733,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
MOJI TALK by DJ Khaled,-0.4661664608,0.04522547531,-0.1701333911,-0.09680848864,-1.363183253,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
The Lost Shield,-0.1914743556,0.04522547531,-0.1698825135,0.7058766412,0.6510506681,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Extreme Trucks Simulator,0.7661192233,-0.2959602425,-0.1625938594,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
脱出ゲーム 1K,-0.3917317197,-0.2959602425,-0.1701730033,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fit In The Hole,-0.1684075399,-0.2959602425,-0.1635577575,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Escape Game: Signs,-0.4279555436,-0.2959602425,-0.1696976563,0.7058766412,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sun - weather forecast powered by Dark Sky,-0.5424913636,0.04522547531,-0.1700937788,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Beams.,-0.2742623002,-0.1262246341,-0.1699089216,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,-0.4507885836,-0.2959602425,-0.1702258196,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TENOSEL+,-0.336720315,-0.2959602425,-0.1700145543,-0.09680848864,-1.363183253,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Elf Pets® Pup — The Elf on the Shelf®,0.7518303986,-0.1262246341,-0.1701069829,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Baby Bottle Challenge - Water Bottle Flip,-0.3843164697,-0.2959602425,-0.168232003,0.1707532213,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SHERMOJI - Official Richard Sherman Emoji Keyboard,-0.4296005261,-0.1262246341,-0.1701333911,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
下ヨシ子の「２０１７年　あなたの流生命」,-0.5345258855,0.04522547531,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromon,1.649497582,-0.2959602425,-0.1694995951,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kids Shave Salon Spa Games (Boys & Girls),-0.3864888728,-0.2959602425,-0.1179112406,0.7058766412,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Silly Sausage: Doggy Dessert,-0.3034072831,-0.2959602425,-0.1688922072,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DragonBox Big Numbers,-0.005750995513,1.073926132,-0.1700541666,0.1707532213,0.6510506681,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sweet Tales,-0.2448835417,-0.2959602425,-0.1682980235,0.1707532213,0.6510506681,1.334138132,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Buzzy Bubbles,-0.2652049188,-0.2959602425,-0.1700673706,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ZenDots 2 - One Dot’s Journey,-0.4781403361,-0.2959602425,-0.1695260032,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hat Trick Shots,-0.4555068607,-0.2959602425,-0.1676378193,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SMILE Inc.,-0.171503642,-0.2959602425,0.1712053729,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
gogogo,-0.5343320228,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cannonfire Concerto,-0.4831750657,0.3881256942,-0.1699881461,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Empyrean,-0.4349260497,0.7310259131,-0.1698561053,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Saga of the North Wind,-0.4411695704,0.7310259131,-0.1697636767,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
GE's eddie,-0.5150854436,-0.2959602425,-0.1702390237,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Water Bottle Flip Challenge: Flippy Bottle Diving,-0.4427233233,-0.2959602425,-0.1654591455,0.7058766412,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
VERSUS: The Elite Trials,-0.4717314619,0.3881256942,-0.1694203706,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Vandermojis by Lisa Vanderpump,-0.5238776892,0.04522547531,-0.1700805747,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jordan Keyboard,-0.4581981318,-0.2959602425,-0.1695920236,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
ON-SEN - escape game -,-0.2715453709,-0.2959602425,-0.1700541666,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flip King,-0.3264427386,-0.2959602425,-0.1692883297,-0.09680848864,0.6510506681,0.3239149894,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
One Touch Camera Recording & Capture in HD,-0.5507162756,0.04522547531,-0.1701465951,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
仙侠剑客—大型3D精品ARPG动作神作,-0.05581890018,-0.2959602425,-0.1702390237,0.7058766412,0.6510506681,-0.6863081528,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RETSNOM,0.2356081213,-0.1262246341,-0.1702126156,-0.09680848864,0.6510506681,-0.3074744745,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Babaji,-0.4903764964,-0.1262246341,-0.1702390237,-0.09680848864,-0.8596247725,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Solitaire One,-0.4209850376,-0.2959602425,-0.1472639183,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Clown Spotter - Find Clowns Around You,-0.4818864486,-0.2959602425,-0.1697900849,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Shoutrageous! - The Addictive Game of Lists,-0.4629563218,-0.2959602425,-0.1694467787,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,-0.4348063109,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MalkinMoji by Evgeni Malkin,-0.3856022358,-0.1262246341,-0.169803289,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
妖萌战姬HD - 日系二次元萌娘卡牌手游,0.03383406635,-0.1262246341,-0.1702390237,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape from the Bears of the student council room.,-0.2874107558,-0.2959602425,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Jabber Jump,-0.1453635316,-0.2959602425,-0.1621581246,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Epic Battle Simulator,-0.2060568253,-0.2959602425,-0.1484918981,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
unWorded,0.4225659309,0.3881256942,-0.1701069829,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Escape Game: Red room,-0.2644807844,-0.2959602425,-0.1701730033,0.7058766412,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Flirty Emoji Pro with Stickers Pack for Texting,-0.4442485669,0.04522547531,-0.1670964518,-0.09680848864,-0.8596247725,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
GETだぜ！じゃねーよｗ for ポケモン,-0.3852202122,-0.2959602425,-0.1702390237,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape a Halloween Candy Shop,-0.4534998111,-0.2959602425,-0.1702390237,0.7058766412,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feelca B&W,-0.4105478096,-0.1262246341,-0.1698957176,-0.09680848864,-1.866741733,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Our dark lord-Sasuyu 2-TAP RPG,-0.3720489493,-0.2959602425,-0.1697768808,-0.09680848864,0.6510506681,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Race Driving School Car Racing Driver License Test,0.3398720667,-0.2959602425,-0.1697504726,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Shell by Bellabeat - Baby Heartbeat Listener,-0.3920253647,-0.2959602425,-0.1624882267,-3.307549008,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
iLocks - New Lock Screen Wallpapers for iPhone,-0.4456426682,0.04522547531,-0.1699221257,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LVL,-0.2916728852,0.04522547531,-0.166489064,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sago Mini Holiday Trucks and Diggers,-0.2299960233,-0.2959602425,-0.1694995951,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dungeon Witcher,-0.2679931212,-0.2959602425,-0.1701730033,0.7058766412,0.6510506681,-0.6863081528,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AutoSleep. Auto Sleep Tracker for Watch,-0.5326870404,0.2166755848,-0.1573122259,-6.518289528,-1.866741733,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
We’re Going on a Bear Hunt,-0.08849617631,0.2166755848,-0.1701994115,-0.09680848864,0.6510506681,0.9553044532,-11.95575175,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BRICEMOJI Brice de Nice,-0.3539370373,-0.1262246341,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
